,Regionname,Price
1468,Eastern Metropolitan,980000.0
1469,Eastern Metropolitan,975000.0
1470,Eastern Metropolitan,1127000.0
1471,Eastern Metropolitan,990000.0
1472,Eastern Metropolitan,1401000.0
1473,Eastern Metropolitan,1340000.0
1474,Eastern Metropolitan,1225000.0
1475,Eastern Metropolitan,1490000.0
1476,Eastern Metropolitan,1250000.0
1477,Eastern Metropolitan,1002000.0
1478,Eastern Metropolitan,1260000.0
1479,Eastern Metropolitan,905000.0
1480,Eastern Metropolitan,1400000.0
1481,Eastern Metropolitan,1085000.0
1482,Eastern Metropolitan,1300000.0
1483,Eastern Metropolitan,787000.0
1484,Eastern Metropolitan,1280000.0
1485,Eastern Metropolitan,1075000.0
1486,Eastern Metropolitan,890000.0
1487,Eastern Metropolitan,1320000.0
1488,Eastern Metropolitan,1302000.0
1489,Eastern Metropolitan,1050000.0
1490,Eastern Metropolitan,1000000.0
1491,Eastern Metropolitan,1300000.0
1492,Eastern Metropolitan,1250000.0
1493,Eastern Metropolitan,976000.0
1494,Eastern Metropolitan,980000.0
1495,Eastern Metropolitan,812500.0
1496,Eastern Metropolitan,990000.0
1497,Eastern Metropolitan,1244000.0
1498,Eastern Metropolitan,1100000.0
1499,Eastern Metropolitan,1475000.0
1500,Eastern Metropolitan,1140000.0
1501,Eastern Metropolitan,833000.0
1502,Eastern Metropolitan,903000.0
1503,Eastern Metropolitan,1351000.0
1504,Eastern Metropolitan,1060000.0
1505,Eastern Metropolitan,1063000.0
1506,Southern Metropolitan,1590000.0
1507,Southern Metropolitan,1390000.0
1508,Southern Metropolitan,1300000.0
1509,Southern Metropolitan,1890000.0
1510,Southern Metropolitan,1022500.0
1511,Southern Metropolitan,1250000.0
1512,Southern Metropolitan,1151000.0
1513,Southern Metropolitan,1755000.0
1514,Southern Metropolitan,686000.0
1515,Southern Metropolitan,1300000.0
1516,Southern Metropolitan,1160000.0
1517,Southern Metropolitan,2000000.0
1518,Southern Metropolitan,790000.0
1519,Southern Metropolitan,1682000.0
1520,Southern Metropolitan,625000.0
1521,Southern Metropolitan,780000.0
1522,Southern Metropolitan,1342000.0
1523,Southern Metropolitan,1782800.0
1524,Southern Metropolitan,1468000.0
1525,Southern Metropolitan,650000.0
1526,Southern Metropolitan,1060000.0
1527,Southern Metropolitan,1255000.0
1528,Southern Metropolitan,900000.0
1529,Southern Metropolitan,633000.0
1530,Southern Metropolitan,1070500.0
1531,Southern Metropolitan,1175000.0
1532,Southern Metropolitan,1521000.0
1533,Southern Metropolitan,1350000.0
1534,Southern Metropolitan,752000.0
1535,Southern Metropolitan,570000.0
1536,Southern Metropolitan,1460000.0
1537,Southern Metropolitan,745000.0
1538,Southern Metropolitan,2150000.0
1539,Southern Metropolitan,746000.0
1540,Southern Metropolitan,1540000.0
1541,Southern Metropolitan,1145000.0
1542,Southern Metropolitan,1410000.0
1543,Southern Metropolitan,640000.0
1544,Southern Metropolitan,1800000.0
1545,Southern Metropolitan,1270000.0
1546,Southern Metropolitan,900000.0
1547,Southern Metropolitan,1250000.0
1548,Southern Metropolitan,1410000.0
1549,Southern Metropolitan,1100000.0
1550,Southern Metropolitan,1485000.0
1551,Southern Metropolitan,2068000.0
1552,Southern Metropolitan,1000000.0
1553,Southern Metropolitan,800000.0
1554,Southern Metropolitan,702000.0
1555,Southern Metropolitan,2650000.0
1556,Southern Metropolitan,1615000.0
1557,Southern Metropolitan,3225000.0
1558,Southern Metropolitan,1017000.0
1559,Southern Metropolitan,729000.0
1560,Southern Metropolitan,2600000.0
1561,Southern Metropolitan,1650000.0
1562,Southern Metropolitan,2860000.0
1563,Southern Metropolitan,950000.0
1564,Southern Metropolitan,615000.0
1565,Southern Metropolitan,1987000.0
1566,Southern Metropolitan,683000.0
1567,Southern Metropolitan,1690000.0
1568,Southern Metropolitan,430000.0
1569,Southern Metropolitan,717000.0
1570,Southern Metropolitan,1300000.0
1571,Southern Metropolitan,2950000.0
1572,Southern Metropolitan,2600000.0
1573,Southern Metropolitan,2325000.0
1574,Southern Metropolitan,435000.0
1575,Southern Metropolitan,892000.0
1576,Southern Metropolitan,900400.0
1577,Southern Metropolitan,2090000.0
1578,Southern Metropolitan,1250000.0
1579,Southern Metropolitan,2000000.0
1580,Southern Metropolitan,1302000.0
1581,Southern Metropolitan,1430000.0
1582,Southern Metropolitan,1622000.0
1583,Southern Metropolitan,502000.0
1584,Southern Metropolitan,435000.0
1585,Southern Metropolitan,620000.0
1586,Southern Metropolitan,2000000.0
1587,Southern Metropolitan,591000.0
1588,Southern Metropolitan,2608000.0
1589,Southern Metropolitan,1780000.0
1590,Southern Metropolitan,2250000.0
1591,Southern Metropolitan,895000.0
1592,Southern Metropolitan,1800000.0
1593,Southern Metropolitan,1400000.0
1594,Southern Metropolitan,693000.0
1595,Southern Metropolitan,900000.0
1596,Southern Metropolitan,2700000.0
1597,Southern Metropolitan,530000.0
1598,Southern Metropolitan,805000.0
1599,Southern Metropolitan,2228000.0
1600,Southern Metropolitan,930000.0
1601,Southern Metropolitan,590000.0
1602,Southern Metropolitan,4760000.0
1603,Southern Metropolitan,1602500.0
1604,Southern Metropolitan,1515000.0
1605,Southern Metropolitan,1800000.0
1606,Southern Metropolitan,530000.0
1607,Southern Metropolitan,558000.0
1608,Southern Metropolitan,1185000.0
1609,Southern Metropolitan,2177000.0
1610,Southern Metropolitan,2155000.0
1611,Southern Metropolitan,3400000.0
1612,Southern Metropolitan,1470000.0
1613,Southern Metropolitan,820000.0
1614,Southern Metropolitan,2105000.0
1615,Southern Metropolitan,1625000.0
1616,Southern Metropolitan,1750000.0
1617,Southern Metropolitan,3300000.0
1618,Southern Metropolitan,667000.0
1619,Southern Metropolitan,2800000.0
1620,Southern Metropolitan,1175000.0
1621,Southern Metropolitan,775000.0
1622,Southern Metropolitan,2220000.0
1623,Southern Metropolitan,2015000.0
1624,Southern Metropolitan,700000.0
1625,Southern Metropolitan,1700000.0
1626,Southern Metropolitan,3225000.0
1627,Southern Metropolitan,810000.0
1628,Southern Metropolitan,3320000.0
1629,Southern Metropolitan,2125000.0
1630,Southern Metropolitan,2030000.0
1631,Southern Metropolitan,2750000.0
1632,Southern Metropolitan,2000000.0
1633,Southern Metropolitan,706000.0
1634,Southern Metropolitan,2250000.0
1635,Southern Metropolitan,2740000.0
1636,Southern Metropolitan,2950000.0
1637,Southern Metropolitan,1587500.0
1638,Southern Metropolitan,1550000.0
1639,Southern Metropolitan,765000.0
1640,Southern Metropolitan,830000.0
1641,Southern Metropolitan,2375000.0
1642,Southern Metropolitan,2900000.0
1643,Southern Metropolitan,2200000.0
1644,Southern Metropolitan,2620000.0
1645,Southern Metropolitan,1305000.0
1646,Southern Metropolitan,4350000.0
1647,Southern Metropolitan,928000.0
1648,Southern Metropolitan,2930000.0
1649,Southern Metropolitan,2950000.0
1650,Southern Metropolitan,3800000.0
1651,Southern Metropolitan,722000.0
1652,Southern Metropolitan,2350000.0
1653,Southern Metropolitan,1680000.0
1654,Southern Metropolitan,1640000.0
1655,Southern Metropolitan,1680000.0
1656,Southern Metropolitan,3550000.0
1657,Southern Metropolitan,1385000.0
1658,Southern Metropolitan,3400000.0
1659,Southern Metropolitan,690500.0
1660,Southern Metropolitan,1850000.0
1661,Southern Metropolitan,736000.0
1662,Southern Metropolitan,1843000.0
1663,Southern Metropolitan,685000.0
1664,Southern Metropolitan,1800000.0
1665,Southern Metropolitan,1800000.0
1666,Southern Metropolitan,3145000.0
1667,Southern Metropolitan,1742000.0
1668,Southern Metropolitan,1420000.0
1669,Southern Metropolitan,1016000.0
1670,Northern Metropolitan,1330000.0
1671,Northern Metropolitan,1540000.0
1672,Northern Metropolitan,1425000.0
1673,Northern Metropolitan,1725000.0
1674,Northern Metropolitan,1280000.0
1675,Northern Metropolitan,2950000.0
1676,Northern Metropolitan,2175000.0
1677,Northern Metropolitan,765000.0
1678,Northern Metropolitan,800000.0
1679,Northern Metropolitan,1301000.0
1680,Northern Metropolitan,2718000.0
1681,Northern Metropolitan,468000.0
1682,Northern Metropolitan,2400000.0
1683,Northern Metropolitan,2210000.0
1684,Northern Metropolitan,1330000.0
1685,Northern Metropolitan,2520000.0
1686,Northern Metropolitan,1214000.0
1687,Northern Metropolitan,1955000.0
1688,Northern Metropolitan,390000.0
1689,Northern Metropolitan,885000.0
1690,Northern Metropolitan,2050000.0
1691,Northern Metropolitan,910000.0
1692,Northern Metropolitan,880000.0
1693,Northern Metropolitan,1950000.0
1694,Northern Metropolitan,1280000.0
1695,Northern Metropolitan,437000.0
1696,Northern Metropolitan,1150000.0
1697,Northern Metropolitan,520000.0
1698,Northern Metropolitan,570000.0
1699,Southern Metropolitan,820000.0
1700,Southern Metropolitan,795000.0
1701,Southern Metropolitan,600000.0
1702,Southern Metropolitan,1295000.0
1703,Southern Metropolitan,1275000.0
1704,Southern Metropolitan,1620000.0
1705,Southern Metropolitan,510000.0
1706,Southern Metropolitan,255000.0
1707,Southern Metropolitan,890000.0
1708,Southern Metropolitan,346000.0
1709,Southern Metropolitan,860000.0
1710,Southern Metropolitan,586000.0
1711,Southern Metropolitan,772000.0
1712,Southern Metropolitan,1506000.0
1713,Southern Metropolitan,675000.0
1714,Southern Metropolitan,525000.0
1715,Southern Metropolitan,290000.0
1716,Southern Metropolitan,363000.0
1717,Southern Metropolitan,360000.0
1718,Southern Metropolitan,967500.0
1719,Southern Metropolitan,1350000.0
1720,Southern Metropolitan,516000.0
1721,Southern Metropolitan,330000.0
1722,Southern Metropolitan,1600000.0
1723,Southern Metropolitan,1170000.0
1724,Southern Metropolitan,260000.0
1725,Southern Metropolitan,1008000.0
1726,Southern Metropolitan,625000.0
1727,Southern Metropolitan,700000.0
1728,Southern Metropolitan,545000.0
1729,Southern Metropolitan,1170000.0
1730,Southern Metropolitan,1830000.0
1731,Southern Metropolitan,250000.0
1732,Southern Metropolitan,930000.0
1733,Southern Metropolitan,465000.0
1734,Southern Metropolitan,1646000.0
1735,Southern Metropolitan,460000.0
1736,Southern Metropolitan,1550000.0
1737,Southern Metropolitan,707000.0
1738,Southern Metropolitan,804000.0
1739,Southern Metropolitan,1200000.0
1740,Southern Metropolitan,1501000.0
1741,Southern Metropolitan,950000.0
1742,Southern Metropolitan,970000.0
1743,Southern Metropolitan,345000.0
1744,Southern Metropolitan,817500.0
1745,Southern Metropolitan,1450000.0
1746,Southern Metropolitan,1000000.0
1747,Southern Metropolitan,855000.0
1748,Southern Metropolitan,675000.0
1749,Southern Metropolitan,588000.0
1750,Southern Metropolitan,455000.0
1751,Southern Metropolitan,602500.0
1752,Southern Metropolitan,662000.0
1753,Southern Metropolitan,1420000.0
1754,Southern Metropolitan,920000.0
1755,Southern Metropolitan,1287000.0
1756,Southern Metropolitan,656000.0
1757,Southern Metropolitan,930000.0
1758,Southern Metropolitan,415000.0
1759,Southern Metropolitan,650000.0
1760,Southern Metropolitan,1360000.0
1761,Southern Metropolitan,380000.0
1762,Southern Metropolitan,765000.0
1763,Southern Metropolitan,1423000.0
1764,Southern Metropolitan,1900000.0
1765,Southern Metropolitan,907000.0
1766,Southern Metropolitan,350000.0
1767,Southern Metropolitan,1430000.0
1768,Southern Metropolitan,983500.0
1769,Southern Metropolitan,1490000.0
1770,Southern Metropolitan,572000.0
1771,Southern Metropolitan,990000.0
1772,Southern Metropolitan,1100000.0
1773,Southern Metropolitan,1125000.0
1774,Southern Metropolitan,601000.0
1775,Southern Metropolitan,1410000.0
1776,Southern Metropolitan,405000.0
1777,Southern Metropolitan,1655000.0
1778,Southern Metropolitan,1910000.0
1779,Southern Metropolitan,808000.0
1780,Southern Metropolitan,1252000.0
1781,Southern Metropolitan,370000.0
1782,Southern Metropolitan,1880000.0
1783,Southern Metropolitan,896000.0
1784,Southern Metropolitan,1802100.0
1785,Southern Metropolitan,585000.0
1786,Southern Metropolitan,450000.0
1787,Southern Metropolitan,737000.0
1788,Southern Metropolitan,860000.0
1789,Southern Metropolitan,605000.0
1790,Southern Metropolitan,1300000.0
1791,Southern Metropolitan,1518000.0
1792,Southern Metropolitan,632500.0
1793,Southern Metropolitan,435000.0
1794,Southern Metropolitan,468250.0
1795,Southern Metropolitan,1716000.0
1796,Southern Metropolitan,270000.0
1797,Southern Metropolitan,365000.0
1798,Southern Metropolitan,340000.0
1799,Southern Metropolitan,722500.0
1800,Southern Metropolitan,1600000.0
1801,Southern Metropolitan,1665000.0
1802,Southern Metropolitan,323000.0
1803,Southern Metropolitan,550000.0
1804,Southern Metropolitan,638000.0
1805,Southern Metropolitan,131000.0
1806,Southern Metropolitan,1090000.0
1807,Southern Metropolitan,1365000.0
1808,Southern Metropolitan,1750000.0
1809,Southern Metropolitan,580000.0
1810,Southern Metropolitan,2005000.0
1811,Southern Metropolitan,523000.0
1812,Southern Metropolitan,420000.0
1813,Southern Metropolitan,290000.0
1814,Southern Metropolitan,608000.0
1815,Southern Metropolitan,570000.0
1816,Southern Metropolitan,520500.0
1817,Southern Metropolitan,1400000.0
1818,Southern Metropolitan,2830000.0
1819,Southern Metropolitan,722000.0
1820,Southern Metropolitan,450000.0
1821,Southern Metropolitan,1870000.0
1822,Southern Metropolitan,622000.0
1823,Southern Metropolitan,536000.0
1824,Southern Metropolitan,2625000.0
1825,Southern Metropolitan,570000.0
1826,Southern Metropolitan,550000.0
1827,Southern Metropolitan,2170000.0
1828,Southern Metropolitan,1577500.0
1829,Southern Metropolitan,1460000.0
1830,Southern Metropolitan,275500.0
1831,Southern Metropolitan,1065000.0
1832,Southern Metropolitan,1470000.0
1833,Southern Metropolitan,1012000.0
1834,Southern Metropolitan,599000.0
1835,Southern Metropolitan,1160500.0
1836,Southern Metropolitan,650000.0
1837,Southern Metropolitan,1170000.0
1838,Southern Metropolitan,1314000.0
1839,Southern Metropolitan,1030000.0
1840,Southern Metropolitan,1225000.0
1841,Southern Metropolitan,1450000.0
1842,Southern Metropolitan,1774500.0
1843,Southern Metropolitan,525500.0
1844,Southern Metropolitan,1960000.0
1845,Southern Metropolitan,825000.0
1846,Southern Metropolitan,1262000.0
1847,Southern Metropolitan,1110000.0
1848,Southern Metropolitan,1410000.0
1849,Southern Metropolitan,1303500.0
1850,Southern Metropolitan,1115000.0
1851,Southern Metropolitan,1340000.0
1852,Southern Metropolitan,1200000.0
1853,Southern Metropolitan,1570000.0
1854,Southern Metropolitan,1001000.0
1855,Southern Metropolitan,1330000.0
1856,Southern Metropolitan,290000.0
1857,Southern Metropolitan,1570000.0
1858,Southern Metropolitan,1916000.0
1859,Southern Metropolitan,500000.0
1860,Southern Metropolitan,752000.0
1861,Southern Metropolitan,1507000.0
1862,Southern Metropolitan,890000.0
1863,Southern Metropolitan,700000.0
1864,Southern Metropolitan,1000000.0
1865,Southern Metropolitan,865000.0
1866,Southern Metropolitan,1042500.0
1867,Southern Metropolitan,1002000.0
1868,Southern Metropolitan,992000.0
1869,Southern Metropolitan,650000.0
1870,Southern Metropolitan,965000.0
1871,Southern Metropolitan,920000.0
1872,Southern Metropolitan,1301000.0
1873,Southern Metropolitan,1415500.0
1874,Southern Metropolitan,705000.0
1875,Southern Metropolitan,1260000.0
1876,Southern Metropolitan,1460000.0
1877,Southern Metropolitan,1000000.0
1878,Southern Metropolitan,845000.0
1879,Southern Metropolitan,881000.0
1880,Northern Metropolitan,1270000.0
1881,Northern Metropolitan,780000.0
1882,Northern Metropolitan,1060000.0
1883,Northern Metropolitan,930000.0
1884,Northern Metropolitan,1420000.0
1885,Northern Metropolitan,1075000.0
1886,Northern Metropolitan,1105000.0
1887,Northern Metropolitan,1209000.0
1888,Northern Metropolitan,3010000.0
1889,Northern Metropolitan,1435000.0
1890,Northern Metropolitan,1417000.0
1891,Northern Metropolitan,1290000.0
1892,Northern Metropolitan,1226000.0
1893,Northern Metropolitan,495000.0
1894,Northern Metropolitan,325000.0
1895,Northern Metropolitan,1370000.0
1896,Northern Metropolitan,1620000.0
1897,Northern Metropolitan,1180000.0
1898,Northern Metropolitan,1405000.0
1899,Northern Metropolitan,880000.0
1900,Northern Metropolitan,1450000.0
1901,Northern Metropolitan,856000.0
1902,Northern Metropolitan,885500.0
1903,Northern Metropolitan,1680000.0
1904,Northern Metropolitan,730000.0
1905,Northern Metropolitan,825000.0
1906,Northern Metropolitan,533000.0
1907,Northern Metropolitan,1430000.0
1908,Northern Metropolitan,1506000.0
1909,Northern Metropolitan,1150000.0
1910,Northern Metropolitan,1360000.0
1911,Northern Metropolitan,640000.0
1912,Northern Metropolitan,850000.0
1913,Northern Metropolitan,784000.0
1914,Northern Metropolitan,680000.0
1915,Northern Metropolitan,1221000.0
1916,Northern Metropolitan,807000.0
1917,Northern Metropolitan,790000.0
1918,Northern Metropolitan,955000.0
1919,Northern Metropolitan,675000.0
1920,Northern Metropolitan,1010000.0
1921,Northern Metropolitan,1202000.0
1922,Northern Metropolitan,1370000.0
1923,Northern Metropolitan,550000.0
1924,Northern Metropolitan,1000000.0
1925,Northern Metropolitan,935500.0
1926,Northern Metropolitan,2250000.0
1927,Northern Metropolitan,145000.0
1928,Northern Metropolitan,905000.0
1929,Northern Metropolitan,860000.0
1930,Northern Metropolitan,953000.0
1931,Northern Metropolitan,735000.0
1932,Northern Metropolitan,550000.0
1933,Northern Metropolitan,1100000.0
1934,Northern Metropolitan,947000.0
1935,Northern Metropolitan,500000.0
1936,Northern Metropolitan,865000.0
1937,Northern Metropolitan,466000.0
1938,Northern Metropolitan,740000.0
1939,Northern Metropolitan,812000.0
1940,Northern Metropolitan,766000.0
1941,Northern Metropolitan,825000.0
1942,Northern Metropolitan,1131000.0
1943,Northern Metropolitan,1064000.0
1944,Northern Metropolitan,610000.0
1945,Northern Metropolitan,1210000.0
1946,Northern Metropolitan,434000.0
1947,Northern Metropolitan,653000.0
1948,Northern Metropolitan,640000.0
1949,Northern Metropolitan,820000.0
1950,Northern Metropolitan,1250000.0
1951,Northern Metropolitan,1335000.0
1952,Northern Metropolitan,1900000.0
1953,Northern Metropolitan,1090000.0
1954,Northern Metropolitan,1130000.0
1955,Northern Metropolitan,1145000.0
1956,Northern Metropolitan,657000.0
1957,Northern Metropolitan,763000.0
1958,Northern Metropolitan,903000.0
1959,Northern Metropolitan,1000000.0
1960,Northern Metropolitan,1742000.0
1961,Northern Metropolitan,865000.0
1962,Northern Metropolitan,485000.0
1963,Northern Metropolitan,1278000.0
1964,Northern Metropolitan,590000.0
1965,Northern Metropolitan,1000000.0
1966,Northern Metropolitan,590000.0
1967,Northern Metropolitan,1030000.0
1968,Northern Metropolitan,1136000.0
1969,Northern Metropolitan,635000.0
1970,Northern Metropolitan,1061000.0
1971,Northern Metropolitan,1155000.0
1972,Northern Metropolitan,650000.0
1973,Northern Metropolitan,1286000.0
1974,Northern Metropolitan,885000.0
1975,Northern Metropolitan,1160000.0
1976,Northern Metropolitan,1400000.0
1977,Northern Metropolitan,470000.0
1978,Northern Metropolitan,1260000.0
1979,Northern Metropolitan,920000.0
1980,Northern Metropolitan,841000.0
1981,Northern Metropolitan,537500.0
1982,Northern Metropolitan,1130000.0
1983,Northern Metropolitan,598000.0
1984,Northern Metropolitan,1120000.0
1985,Northern Metropolitan,870000.0
1986,Northern Metropolitan,680000.0
1987,Northern Metropolitan,482500.0
1988,Northern Metropolitan,825000.0
1989,Northern Metropolitan,725000.0
1990,Northern Metropolitan,1250000.0
1991,Northern Metropolitan,1008000.0
1992,Northern Metropolitan,599000.0
1993,Northern Metropolitan,860000.0
1994,Northern Metropolitan,990000.0
1995,Northern Metropolitan,451000.0
1996,Northern Metropolitan,635000.0
1997,Northern Metropolitan,1020000.0
1998,Northern Metropolitan,967000.0
1999,Northern Metropolitan,1025000.0
2000,Northern Metropolitan,700000.0
2001,Northern Metropolitan,1130000.0
2002,Northern Metropolitan,835000.0
2003,Northern Metropolitan,1075000.0
2004,Northern Metropolitan,845000.0
2005,Northern Metropolitan,600000.0
2006,Northern Metropolitan,1461000.0
2007,Northern Metropolitan,1150000.0
2008,Northern Metropolitan,515000.0
2009,Northern Metropolitan,770000.0
2010,Northern Metropolitan,472000.0
2011,Northern Metropolitan,901000.0
2012,Northern Metropolitan,642000.0
2013,Northern Metropolitan,605000.0
2014,Northern Metropolitan,687000.0
2015,Northern Metropolitan,975000.0
2016,Northern Metropolitan,985000.0
2017,Northern Metropolitan,835000.0
2018,Northern Metropolitan,951000.0
2019,Northern Metropolitan,1370000.0
2020,Northern Metropolitan,700000.0
2021,Northern Metropolitan,810000.0
2022,Northern Metropolitan,445000.0
2023,Northern Metropolitan,838000.0
2024,Northern Metropolitan,810000.0
2025,Northern Metropolitan,1150000.0
2026,Northern Metropolitan,931000.0
2027,Northern Metropolitan,241000.0
2028,Northern Metropolitan,1331000.0
2029,Northern Metropolitan,1007000.0
2030,Northern Metropolitan,981000.0
2031,Northern Metropolitan,570000.0
2032,Northern Metropolitan,500000.0
2033,Northern Metropolitan,830000.0
2034,Northern Metropolitan,1194500.0
2035,Northern Metropolitan,425000.0
2036,Northern Metropolitan,645000.0
2037,Northern Metropolitan,895000.0
2038,Northern Metropolitan,655000.0
2039,Northern Metropolitan,631000.0
2040,Northern Metropolitan,600000.0
2041,Northern Metropolitan,820000.0
2042,Northern Metropolitan,715000.0
2043,Northern Metropolitan,735000.0
2044,Northern Metropolitan,864000.0
2045,Northern Metropolitan,700000.0
2046,Northern Metropolitan,735000.0
2047,Northern Metropolitan,591000.0
2048,Northern Metropolitan,860000.0
2049,Northern Metropolitan,765000.0
2050,Northern Metropolitan,625000.0
2051,Northern Metropolitan,745000.0
2052,Northern Metropolitan,1050000.0
2053,Northern Metropolitan,782000.0
2054,Northern Metropolitan,935000.0
2055,Northern Metropolitan,1009000.0
2056,Northern Metropolitan,820000.0
2057,Northern Metropolitan,780000.0
2058,Northern Metropolitan,707000.0
2059,Northern Metropolitan,772000.0
2060,Northern Metropolitan,745000.0
2061,Northern Metropolitan,532500.0
2062,Northern Metropolitan,750000.0
2063,Northern Metropolitan,815000.0
2064,Northern Metropolitan,637000.0
2065,Northern Metropolitan,950000.0
2066,Northern Metropolitan,780000.0
2067,Northern Metropolitan,860000.0
2068,Northern Metropolitan,1172000.0
2069,Northern Metropolitan,530000.0
2070,Northern Metropolitan,570000.0
2071,Northern Metropolitan,2000000.0
2072,Northern Metropolitan,650000.0
2073,Northern Metropolitan,792000.0
2074,Northern Metropolitan,720000.0
2075,Northern Metropolitan,970000.0
2076,Northern Metropolitan,750000.0
2077,Northern Metropolitan,890000.0
2078,Northern Metropolitan,1260000.0
2079,Northern Metropolitan,855000.0
2080,Northern Metropolitan,1260000.0
2081,Northern Metropolitan,1320000.0
2082,Northern Metropolitan,1430000.0
2083,Northern Metropolitan,1125000.0
2084,Northern Metropolitan,950000.0
2085,Northern Metropolitan,910000.0
2086,Northern Metropolitan,452000.0
2087,Northern Metropolitan,440000.0
2088,Northern Metropolitan,415000.0
2089,Northern Metropolitan,1015000.0
2090,Northern Metropolitan,372000.0
2091,Northern Metropolitan,1326000.0
2092,Northern Metropolitan,910000.0
2093,Northern Metropolitan,1230000.0
2094,Northern Metropolitan,855000.0
2095,Northern Metropolitan,457000.0
2096,Northern Metropolitan,897500.0
2097,Northern Metropolitan,865000.0
2098,Northern Metropolitan,1265000.0
2099,Northern Metropolitan,1260000.0
2100,Northern Metropolitan,1075000.0
2101,Northern Metropolitan,1470000.0
2102,Northern Metropolitan,366000.0
2103,Northern Metropolitan,461000.0
2104,Northern Metropolitan,981000.0
2105,Northern Metropolitan,683000.0
2106,Northern Metropolitan,1470000.0
2107,Northern Metropolitan,670000.0
2108,Northern Metropolitan,430000.0
2109,Northern Metropolitan,515000.0
2110,Northern Metropolitan,1000000.0
2111,Northern Metropolitan,887500.0
2112,Northern Metropolitan,713500.0
2113,Northern Metropolitan,1500000.0
2114,Northern Metropolitan,672000.0
2115,Northern Metropolitan,1215000.0
2116,Northern Metropolitan,800000.0
2117,Northern Metropolitan,1645000.0
2118,Northern Metropolitan,450000.0
2119,Northern Metropolitan,860000.0
2120,Eastern Metropolitan,1924500.0
2121,Eastern Metropolitan,492500.0
2122,Eastern Metropolitan,1403000.0
2123,Eastern Metropolitan,1408000.0
2124,Eastern Metropolitan,855000.0
2125,Eastern Metropolitan,1450000.0
2126,Eastern Metropolitan,1461800.0
2127,Eastern Metropolitan,1396000.0
2128,Eastern Metropolitan,1535000.0
2129,Eastern Metropolitan,1125000.0
2130,Eastern Metropolitan,700000.0
2131,Eastern Metropolitan,1152000.0
2132,Eastern Metropolitan,1868000.0
2133,Eastern Metropolitan,920000.0
2134,Eastern Metropolitan,1050000.0
2135,Eastern Metropolitan,910000.0
2136,Eastern Metropolitan,1850000.0
2137,Eastern Metropolitan,1225000.0
2138,Eastern Metropolitan,1316000.0
2139,Eastern Metropolitan,400000.0
2140,Eastern Metropolitan,1400000.0
2141,Eastern Metropolitan,2168000.0
2142,Eastern Metropolitan,1430000.0
2143,Eastern Metropolitan,1250000.0
2144,Eastern Metropolitan,772000.0
2145,Eastern Metropolitan,2000000.0
2146,Eastern Metropolitan,1300000.0
2147,Eastern Metropolitan,1468000.0
2148,Eastern Metropolitan,1275000.0
2149,Eastern Metropolitan,1200000.0
2150,Eastern Metropolitan,655000.0
2151,Eastern Metropolitan,1310000.0
2152,Eastern Metropolitan,753000.0
2153,Eastern Metropolitan,1250000.0
2154,Eastern Metropolitan,1140000.0
2155,Eastern Metropolitan,1180000.0
2156,Eastern Metropolitan,746000.0
2157,Eastern Metropolitan,1485000.0
2158,Eastern Metropolitan,1190000.0
2159,Eastern Metropolitan,900000.0
2160,Eastern Metropolitan,1250000.0
2161,Eastern Metropolitan,1030000.0
2162,Eastern Metropolitan,985000.0
2163,Eastern Metropolitan,1300000.0
2164,Eastern Metropolitan,522500.0
2165,Eastern Metropolitan,1510000.0
2166,Eastern Metropolitan,1460000.0
2167,Eastern Metropolitan,958000.0
2168,Eastern Metropolitan,1462500.0
2169,Eastern Metropolitan,1430000.0
2170,Eastern Metropolitan,1350000.0
2171,Eastern Metropolitan,1250000.0
2172,Eastern Metropolitan,1460800.0
2173,Eastern Metropolitan,1152500.0
2174,Eastern Metropolitan,1650000.0
2175,Eastern Metropolitan,1474000.0
2176,Eastern Metropolitan,800000.0
2177,Eastern Metropolitan,1391000.0
2178,Eastern Metropolitan,452000.0
2179,Eastern Metropolitan,1322000.0
2180,Eastern Metropolitan,1102200.0
2181,Eastern Metropolitan,1401000.0
2182,Eastern Metropolitan,1782000.0
2183,Eastern Metropolitan,735000.0
2184,Eastern Metropolitan,1520000.0
2185,Eastern Metropolitan,990000.0
2186,Eastern Metropolitan,1020000.0
2187,Eastern Metropolitan,878000.0
2188,Eastern Metropolitan,973500.0
2189,Eastern Metropolitan,751800.0
2190,Eastern Metropolitan,1100000.0
2191,Eastern Metropolitan,1202000.0
2192,Eastern Metropolitan,1362000.0
2193,Eastern Metropolitan,1810000.0
2194,Eastern Metropolitan,826000.0
2195,Eastern Metropolitan,900000.0
2196,Eastern Metropolitan,888000.0
2197,Eastern Metropolitan,1901000.0
2198,Eastern Metropolitan,1650000.0
2199,Eastern Metropolitan,1816000.0
2200,Eastern Metropolitan,525000.0
2201,Eastern Metropolitan,2050000.0
2202,Eastern Metropolitan,1930000.0
2203,Eastern Metropolitan,2850000.0
2204,Eastern Metropolitan,2600000.0
2205,Eastern Metropolitan,600000.0
2206,Eastern Metropolitan,1601000.0
2207,Eastern Metropolitan,1100000.0
2208,Eastern Metropolitan,2550000.0
2209,Eastern Metropolitan,1190000.0
2210,Eastern Metropolitan,2012000.0
2211,Eastern Metropolitan,2309000.0
2212,Southern Metropolitan,900000.0
2213,Southern Metropolitan,1625000.0
2214,Southern Metropolitan,906000.0
2215,Southern Metropolitan,1100000.0
