,Date,Price
1926,2017-04-03,2250000.0
1927,2016-04-06,145000.0
1928,2016-04-06,905000.0
1929,2016-04-06,860000.0
1930,2016-06-08,953000.0
1931,2016-06-08,735000.0
1932,2016-07-05,550000.0
1933,2016-07-05,1100000.0
1934,2016-07-11,947000.0
1935,2016-07-11,500000.0
1936,2016-07-11,865000.0
1937,2016-08-10,466000.0
1938,2016-08-10,740000.0
1939,2016-08-10,812000.0
1940,2016-08-10,766000.0
1941,2016-08-10,825000.0
1942,2016-08-10,1131000.0
1943,2016-08-10,1064000.0
1944,2016-08-10,610000.0
1945,2016-10-09,1210000.0
1946,2016-10-09,434000.0
1947,2016-10-09,653000.0
1948,2016-10-12,640000.0
1949,2016-10-12,820000.0
1950,2016-10-12,1250000.0
1951,2016-10-12,1335000.0
1952,2016-10-12,1900000.0
1953,2016-12-11,1090000.0
1954,2016-12-11,1130000.0
1955,2016-12-11,1145000.0
1956,2016-08-13,657000.0
1957,2016-05-14,763000.0
1958,2016-10-15,903000.0
1959,2016-10-15,1000000.0
1960,2016-10-15,1742000.0
1961,2016-04-16,865000.0
1962,2016-04-16,485000.0
1963,2016-07-16,1278000.0
1964,2016-09-17,590000.0
1965,2016-09-17,1000000.0
1966,2016-09-17,590000.0
1967,2016-09-17,1030000.0
1968,2017-03-18,1136000.0
1969,2017-03-18,635000.0
1970,2017-03-18,1061000.0
1971,2017-03-18,1155000.0
1972,2016-06-18,650000.0
1973,2016-06-18,1286000.0
1974,2016-06-18,885000.0
1975,2016-06-18,1160000.0
1976,2016-06-18,1400000.0
1977,2016-06-18,470000.0
1978,2016-11-19,1260000.0
1979,2016-11-19,920000.0
1980,2016-11-19,841000.0
1981,2016-11-19,537500.0
1982,2016-08-22,1130000.0
1983,2016-08-22,598000.0
1984,2016-08-22,1120000.0
1985,2016-08-22,870000.0
1986,2016-04-23,680000.0
1987,2016-04-23,482500.0
1988,2016-04-23,825000.0
1989,2016-04-23,725000.0
1990,2016-04-23,1250000.0
1991,2016-09-24,1008000.0
1992,2016-09-24,599000.0
1993,2016-09-24,860000.0
1994,2016-09-24,990000.0
1995,2016-09-24,451000.0
1996,2017-02-25,635000.0
1997,2017-02-25,1020000.0
1998,2017-02-25,967000.0
1999,2017-02-25,1025000.0
2000,2017-02-25,700000.0
2001,2017-02-25,1130000.0
2002,2017-02-25,835000.0
2003,2017-02-25,1075000.0
2004,2017-02-25,845000.0
2005,2017-02-25,600000.0
2006,2017-02-25,1461000.0
2007,2016-07-26,1150000.0
2008,2016-06-27,515000.0
2009,2016-06-27,770000.0
2010,2016-06-27,472000.0
2011,2016-06-27,901000.0
2012,2016-06-27,642000.0
2013,2016-06-27,605000.0
2014,2016-11-27,687000.0
2015,2016-11-27,975000.0
2016,2016-11-27,985000.0
2017,2016-11-27,835000.0
2018,2016-11-27,951000.0
2019,2016-05-28,1370000.0
2020,2016-05-28,700000.0
2021,2016-05-28,810000.0
2022,2016-05-28,445000.0
2023,2016-05-28,838000.0
2024,2016-05-28,810000.0
2025,2016-05-28,1150000.0
2026,2016-05-28,931000.0
2027,2016-08-28,241000.0
2028,2016-08-28,1331000.0
2029,2016-08-28,1007000.0
2030,2016-08-28,981000.0
2031,2016-08-28,570000.0
2032,2016-08-28,500000.0
2033,2016-07-30,830000.0
2034,2016-07-30,1194500.0
2035,2016-07-30,425000.0
2036,2016-07-30,645000.0
2037,2016-03-12,895000.0
2038,2016-03-12,655000.0
2039,2017-04-03,631000.0
2040,2017-04-03,600000.0
2041,2017-04-03,820000.0
2042,2017-04-03,715000.0
2043,2017-04-03,735000.0
2044,2016-04-06,864000.0
2045,2016-07-05,700000.0
2046,2016-07-11,735000.0
2047,2016-07-11,591000.0
2048,2016-08-10,860000.0
2049,2016-08-10,765000.0
2050,2016-10-09,625000.0
2051,2016-10-12,745000.0
2052,2016-10-12,1050000.0
2053,2017-11-03,782000.0
2054,2016-12-11,935000.0
2055,2016-12-11,1009000.0
2056,2016-12-11,820000.0
2057,2016-12-11,780000.0
2058,2016-08-13,707000.0
2059,2016-10-15,772000.0
2060,2017-03-18,745000.0
2061,2017-03-18,532500.0
2062,2017-03-18,750000.0
2063,2016-06-18,815000.0
2064,2016-06-18,637000.0
2065,2016-06-18,950000.0
2066,2016-06-18,780000.0
2067,2016-11-19,860000.0
2068,2016-11-19,1172000.0
2069,2016-08-22,530000.0
2070,2016-04-23,570000.0
2071,2016-09-24,2000000.0
2072,2017-02-25,650000.0
2073,2016-07-26,792000.0
2074,2016-07-26,720000.0
2075,2016-11-27,970000.0
2076,2016-03-09,750000.0
2077,2016-03-09,890000.0
2078,2016-03-09,1260000.0
2079,2016-03-09,855000.0
2080,2016-03-12,1260000.0
2081,2017-04-03,1320000.0
2082,2017-04-03,1430000.0
2083,2017-04-03,1125000.0
2084,2017-04-03,950000.0
2085,2017-04-03,910000.0
2086,2017-04-03,452000.0
2087,2017-04-03,440000.0
2088,2016-07-11,415000.0
2089,2016-08-10,1015000.0
2090,2016-08-10,372000.0
2091,2016-08-10,1326000.0
2092,2016-10-09,910000.0
2093,2017-11-02,1230000.0
2094,2016-12-11,855000.0
2095,2016-08-13,457000.0
2096,2016-05-14,897500.0
2097,2016-05-14,865000.0
2098,2016-05-14,1265000.0
2099,2016-10-15,1260000.0
2100,2016-04-16,1075000.0
2101,2016-04-16,1470000.0
2102,2016-07-16,366000.0
2103,2016-07-16,461000.0
2104,2016-09-17,981000.0
2105,2016-09-17,683000.0
2106,2017-03-18,1470000.0
2107,2017-03-18,670000.0
2108,2017-03-18,430000.0
2109,2017-03-18,515000.0
2110,2016-11-19,1000000.0
2111,2016-05-22,887500.0
2112,2016-08-22,713500.0
2113,2016-08-22,1500000.0
2114,2016-09-24,672000.0
2115,2016-09-24,1215000.0
2116,2017-02-25,800000.0
2117,2016-05-28,1645000.0
2118,2016-05-28,450000.0
2119,2016-07-30,860000.0
2120,2016-03-09,1924500.0
2121,2016-03-09,492500.0
2122,2016-03-12,1403000.0
2123,2016-03-12,1408000.0
2124,2016-03-12,855000.0
2125,2016-03-12,1450000.0
2126,2016-03-12,1461800.0
2127,2016-03-12,1396000.0
2128,2017-04-03,1535000.0
2129,2017-04-03,1125000.0
2130,2016-04-06,700000.0
2131,2016-06-08,1152000.0
2132,2016-07-05,1868000.0
2133,2016-07-05,920000.0
2134,2016-07-05,1050000.0
2135,2016-07-11,910000.0
2136,2016-07-11,1850000.0
2137,2016-07-11,1225000.0
2138,2016-07-11,1316000.0
2139,2016-08-10,400000.0
2140,2016-08-10,1400000.0
2141,2016-10-09,2168000.0
2142,2016-10-12,1430000.0
2143,2016-10-12,1250000.0
2144,2016-10-12,772000.0
2145,2016-10-12,2000000.0
2146,2017-11-03,1300000.0
2147,2016-12-11,1468000.0
2148,2016-12-11,1275000.0
2149,2016-12-11,1200000.0
2150,2016-12-11,655000.0
2151,2016-08-13,1310000.0
2152,2016-08-13,753000.0
2153,2016-05-14,1250000.0
2154,2016-05-14,1140000.0
2155,2016-10-15,1180000.0
2156,2016-10-15,746000.0
2157,2016-04-16,1485000.0
2158,2016-04-16,1190000.0
2159,2016-07-16,900000.0
2160,2016-09-17,1250000.0
2161,2016-09-17,1030000.0
2162,2017-03-18,985000.0
2163,2017-03-18,1300000.0
2164,2016-06-18,522500.0
2165,2016-06-18,1510000.0
2166,2016-06-18,1460000.0
2167,2016-06-18,958000.0
2168,2016-06-18,1462500.0
2169,2016-11-19,1430000.0
2170,2016-11-19,1350000.0
2171,2016-11-19,1250000.0
2172,2016-11-19,1460800.0
2173,2016-11-19,1152500.0
2174,2016-05-22,1650000.0
2175,2016-08-22,1474000.0
2176,2016-08-22,800000.0
2177,2016-04-23,1391000.0
2178,2016-04-23,452000.0
2179,2016-09-24,1322000.0
2180,2017-02-25,1102200.0
2181,2017-02-25,1401000.0
2182,2017-02-25,1782000.0
2183,2016-07-26,735000.0
2184,2016-07-26,1520000.0
2185,2016-06-27,990000.0
2186,2016-06-27,1020000.0
2187,2016-06-27,878000.0
2188,2016-11-27,973500.0
2189,2016-11-27,751800.0
2190,2016-11-27,1100000.0
2191,2016-11-27,1202000.0
2192,2016-11-27,1362000.0
2193,2016-05-28,1810000.0
2194,2016-08-28,826000.0
2195,2016-08-28,900000.0
2196,2016-08-28,888000.0
2197,2016-10-09,1901000.0
2198,2016-10-09,1650000.0
2199,2016-12-11,1816000.0
2200,2016-05-14,525000.0
2201,2016-10-15,2050000.0
2202,2016-10-15,1930000.0
2203,2017-03-18,2850000.0
2204,2016-06-18,2600000.0
2205,2016-04-23,600000.0
2206,2016-07-26,1601000.0
2207,2016-06-27,1100000.0
2208,2016-11-27,2550000.0
2209,2016-11-27,1190000.0
2210,2016-11-27,2012000.0
2211,2016-08-28,2309000.0
2212,2016-03-09,900000.0
2213,2016-03-12,1625000.0
2214,2016-03-12,906000.0
2215,2016-03-12,1100000.0
2216,2016-04-06,930000.0
2217,2016-07-05,1755000.0
2218,2016-07-05,1400000.0
2219,2016-07-11,1240000.0
2220,2016-07-11,700000.0
2221,2016-10-12,591000.0
2222,2016-10-12,537000.0
2223,2016-10-12,1805000.0
2224,2016-10-12,800000.0
2225,2016-10-12,965000.0
2226,2016-12-11,1160000.0
2227,2016-12-11,820000.0
2228,2016-08-13,2600000.0
2229,2016-10-15,900000.0
2230,2016-10-15,1390000.0
2231,2016-04-16,1071000.0
2232,2016-04-16,1800000.0
2233,2016-04-16,2345000.0
2234,2016-04-16,741000.0
2235,2016-09-17,626000.0
2236,2017-03-18,2160000.0
2237,2017-03-18,3000000.0
2238,2017-03-18,1500000.0
2239,2016-06-18,1650000.0
2240,2016-11-19,850000.0
2241,2016-11-19,1750000.0
2242,2016-11-19,1450000.0
2243,2016-11-19,2806000.0
2244,2016-05-22,782000.0
2245,2016-05-22,1007000.0
2246,2016-08-22,1450000.0
2247,2016-08-22,500000.0
2248,2016-08-22,2600000.0
2249,2016-04-23,895000.0
2250,2016-09-24,751000.0
2251,2016-06-27,2050000.0
2252,2016-11-27,1605000.0
2253,2016-05-28,410000.0
2254,2016-05-28,577000.0
2255,2016-03-09,520000.0
2256,2016-03-09,1350000.0
2257,2016-03-12,392500.0
2258,2016-03-12,507000.0
2259,2016-03-12,525000.0
2260,2016-03-12,2116000.0
2261,2016-03-12,750000.0
2262,2016-03-12,510000.0
2263,2016-03-12,599999.0
2264,2016-03-12,300000.0
2265,2016-04-02,1395000.0
2266,2017-04-03,855000.0
2267,2017-04-03,1050000.0
2268,2017-04-03,955000.0
2269,2017-04-03,680000.0
2270,2017-04-03,1911000.0
2271,2016-04-06,790000.0
2272,2016-06-08,550000.0
2273,2016-07-05,357000.0
2274,2016-07-05,685000.0
2275,2016-07-11,1210000.0
2276,2016-07-11,825000.0
2277,2016-07-11,1050000.0
2278,2016-07-11,632000.0
2279,2016-08-10,582500.0
2280,2016-08-10,485000.0
2281,2016-08-10,660000.0
2282,2016-08-10,575000.0
2283,2016-10-09,590000.0
2284,2017-11-02,1238000.0
2285,2017-11-02,640000.0
2286,2017-11-03,510000.0
2287,2016-12-06,717000.0
2288,2016-12-11,1875000.0
2289,2016-12-11,1180000.0
2290,2016-12-11,780000.0
2291,2016-12-11,878500.0
2292,2016-12-11,3572000.0
2293,2016-08-13,1015000.0
2294,2016-05-14,940000.0
2295,2016-10-15,630000.0
2296,2016-04-16,1700000.0
2297,2016-04-16,686000.0
2298,2016-04-16,560000.0
2299,2016-04-16,765000.0
2300,2016-07-16,670000.0
2301,2016-09-17,1625000.0
2302,2016-09-17,1122000.0
2303,2016-09-17,559000.0
2304,2017-03-18,369000.0
2305,2017-03-18,525500.0
2306,2016-06-18,2400000.0
2307,2016-06-18,655000.0
2308,2016-11-19,684000.0
2309,2016-11-19,451000.0
2310,2016-05-22,500000.0
2311,2016-09-24,680000.0
2312,2016-09-24,600000.0
2313,2016-09-24,370000.0
2314,2016-09-24,612000.0
2315,2017-02-25,1561000.0
2316,2017-02-25,390000.0
2317,2017-02-25,313000.0
2318,2017-02-25,630000.0
2319,2017-02-25,1675000.0
2320,2017-02-25,470000.0
2321,2017-02-25,640000.0
2322,2017-02-25,932000.0
2323,2017-02-25,645000.0
2324,2017-02-25,347000.0
2325,2016-07-26,875000.0
2326,2016-07-26,582500.0
2327,2016-07-26,570000.0
2328,2016-06-27,1875000.0
2329,2016-06-27,326000.0
2330,2016-06-27,340000.0
2331,2016-06-27,2200000.0
2332,2016-06-27,687500.0
2333,2016-11-27,680000.0
2334,2016-11-27,730000.0
2335,2016-11-27,526000.0
2336,2016-11-27,920000.0
2337,2016-05-28,1830000.0
2338,2016-08-28,572500.0
2339,2016-08-28,1925000.0
2340,2016-03-09,1425000.0
2341,2016-03-09,660000.0
2342,2016-03-09,550000.0
2343,2016-03-12,980000.0
2344,2016-03-12,1295000.0
2345,2016-03-12,1900000.0
2346,2016-03-12,595000.0
2347,2016-04-02,911000.0
2348,2017-04-03,900000.0
2349,2017-04-03,645000.0
2350,2017-04-03,1965000.0
2351,2017-04-03,840000.0
2352,2017-04-03,702500.0
2353,2017-04-03,960000.0
2354,2017-04-03,1670000.0
2355,2016-04-06,1100000.0
2356,2016-04-06,1800000.0
2357,2016-06-08,1250000.0
2358,2016-07-05,1365000.0
2359,2016-07-05,1130000.0
2360,2016-07-11,370000.0
2361,2016-07-11,1467000.0
2362,2016-07-11,1315000.0
2363,2016-07-11,2390000.0
2364,2016-08-10,1240000.0
2365,2016-08-10,456000.0
2366,2016-08-10,2800000.0
2367,2016-08-10,325000.0
2368,2016-10-09,521000.0
2369,2016-10-09,645000.0
2370,2016-10-09,1160000.0
2371,2016-10-12,445000.0
2372,2016-10-12,2620000.0
2373,2016-10-12,1226000.0
2374,2016-10-12,825000.0
2375,2017-11-02,1402000.0
2376,2017-11-02,897000.0
2377,2017-11-03,1240000.0
2378,2016-12-06,1990000.0
2379,2016-12-06,855000.0
2380,2016-12-06,1775000.0
2381,2016-12-11,411000.0
2382,2016-12-11,1275000.0
2383,2016-12-11,1800000.0
2384,2016-12-11,1590000.0
2385,2016-12-11,606000.0
2386,2016-12-11,1385000.0
2387,2016-08-13,650000.0
2388,2016-05-14,460000.0
2389,2016-05-14,1000000.0
2390,2016-05-14,980000.0
2391,2016-10-15,520000.0
2392,2016-10-15,585000.0
2393,2016-10-15,1295000.0
2394,2016-10-15,720000.0
2395,2016-10-15,732500.0
2396,2016-10-15,1635000.0
2397,2016-10-15,485000.0
2398,2016-10-15,980000.0
2399,2016-10-15,840000.0
2400,2016-10-15,1001000.0
2401,2016-10-15,891000.0
2402,2016-04-16,800000.0
2403,2016-04-16,1575000.0
2404,2016-04-16,280000.0
2405,2016-04-16,1467000.0
2406,2016-04-16,770000.0
2407,2016-04-16,446000.0
2408,2016-04-16,890000.0
2409,2016-07-16,870000.0
2410,2016-07-16,1500000.0
2411,2016-07-16,1266000.0
2412,2016-09-17,1134000.0
2413,2016-09-17,1756000.0
2414,2016-09-17,320500.0
2415,2016-09-17,650000.0
2416,2016-09-17,1065000.0
2417,2016-09-17,667000.0
2418,2016-09-17,1610000.0
2419,2017-03-18,1695000.0
2420,2017-03-18,930000.0
2421,2017-03-18,1870000.0
2422,2017-03-18,395000.0
2423,2017-03-18,1726000.0
2424,2017-03-18,1050000.0
2425,2017-03-18,1470000.0
2426,2017-03-18,801500.0
2427,2017-03-18,480000.0
2428,2016-06-18,1475000.0
2429,2016-06-18,750000.0
2430,2016-06-18,390000.0
2431,2016-11-19,453000.0
2432,2016-11-19,1170000.0
2433,2016-11-19,1600000.0
2434,2016-11-19,1535000.0
2435,2016-11-19,1400000.0
2436,2016-11-19,435000.0
2437,2016-08-22,457000.0
2438,2016-08-22,1460000.0
2439,2016-04-23,736000.0
2440,2016-09-24,405000.0
2441,2016-09-24,450000.0
2442,2016-09-24,740000.0
2443,2017-02-25,691000.0
2444,2017-02-25,370000.0
2445,2017-02-25,2355000.0
2446,2017-02-25,1255000.0
2447,2017-02-25,1560000.0
2448,2016-07-26,1330000.0
2449,2016-07-26,1625000.0
2450,2016-07-26,1150000.0
2451,2016-06-27,1085000.0
2452,2016-06-27,1800000.0
2453,2016-06-27,360000.0
2454,2016-06-27,645000.0
2455,2016-06-27,250000.0
2456,2016-11-27,1630000.0
2457,2016-11-27,850000.0
2458,2016-11-27,872000.0
2459,2016-11-27,935000.0
2460,2016-11-27,630000.0
2461,2016-11-27,440000.0
2462,2016-11-27,1811000.0
2463,2016-05-28,1500000.0
2464,2016-05-28,1290000.0
2465,2016-05-28,1045000.0
2466,2016-08-28,1290000.0
2467,2016-08-28,953000.0
2468,2016-08-28,1100000.0
2469,2016-08-28,820000.0
2470,2016-08-28,1270000.0
2471,2016-08-28,1445000.0
2472,2016-08-28,1113000.0
2473,2016-08-28,370000.0
2474,2016-07-30,1505000.0
2475,2016-07-30,590000.0
2476,2016-03-09,396000.0
2477,2016-04-06,1580000.0
2478,2016-06-08,393000.0
2479,2016-10-09,260000.0
2480,2016-05-14,1320000.0
2481,2016-05-14,450000.0
2482,2017-03-18,1360000.0
2483,2016-06-18,340000.0
2484,2016-11-19,765000.0
2485,2016-08-22,1605000.0
2486,2016-08-22,712000.0
2487,2017-02-25,1425000.0
2488,2016-03-09,1250000.0
2489,2016-03-12,1350000.0
2490,2016-04-06,1125000.0
2491,2016-06-08,1064000.0
2492,2016-07-05,1220000.0
2493,2016-07-05,1160000.0
2494,2016-07-11,505000.0
2495,2016-07-11,602000.0
2496,2016-08-10,846000.0
2497,2016-10-09,400000.0
2498,2016-10-12,610000.0
2499,2016-10-12,445000.0
2500,2017-11-02,730000.0
2501,2016-10-15,1730000.0
2502,2016-10-15,438000.0
2503,2017-03-18,1700000.0
2504,2017-03-18,510000.0
2505,2017-03-18,300000.0
2506,2016-06-18,750000.0
2507,2016-06-18,2350000.0
2508,2016-11-19,1350000.0
2509,2016-05-22,2000000.0
2510,2016-08-22,1010000.0
2511,2016-04-23,1065000.0
2512,2016-09-24,805000.0
2513,2016-06-27,1055000.0
2514,2016-06-27,548000.0
2515,2016-11-27,1500000.0
2516,2016-11-27,600000.0
2517,2016-05-28,1510000.0
2518,2016-08-28,545000.0
2519,2016-08-28,1145000.0
2520,2016-08-28,1375000.0
2521,2016-03-09,1000000.0
2522,2016-03-09,1252000.0
2523,2016-06-08,810000.0
2524,2016-07-05,692000.0
2525,2016-07-11,1780000.0
2526,2016-07-11,947500.0
2527,2016-12-11,1460000.0
2528,2016-12-11,1520000.0
2529,2016-08-13,880000.0
2530,2016-08-13,3310000.0
2531,2016-08-13,1481000.0
2532,2016-04-16,2200000.0
2533,2016-09-17,1250000.0
2534,2016-09-17,1440000.0
2535,2017-03-18,1315000.0
2536,2016-06-18,1950000.0
2537,2016-06-18,597000.0
2538,2016-06-18,650000.0
2539,2016-11-19,465000.0
2540,2016-05-22,1620000.0
2541,2016-05-22,1600000.0
2542,2016-05-22,850000.0
2543,2016-08-22,790000.0
2544,2016-08-22,1122000.0
2545,2016-04-23,660000.0
2546,2016-09-24,1300000.0
2547,2017-02-25,420000.0
2548,2016-07-26,715000.0
2549,2016-06-27,458000.0
2550,2016-06-27,800000.0
2551,2016-06-27,710000.0
2552,2016-06-27,630000.0
2553,2016-11-27,4011000.0
2554,2016-11-27,677000.0
2555,2016-03-09,700000.0
2556,2016-03-09,860000.0
2557,2016-03-09,870000.0
2558,2016-03-09,1116000.0
2559,2016-03-09,1450000.0
2560,2016-03-09,930000.0
2561,2017-04-03,700000.0
2562,2017-04-03,2170000.0
2563,2017-04-03,358500.0
2564,2017-04-03,1000000.0
2565,2016-04-06,770000.0
2566,2016-06-08,1008000.0
2567,2016-08-10,1015000.0
2568,2016-10-09,1371000.0
2569,2016-10-09,1054000.0
2570,2016-10-12,1055000.0
2571,2016-10-12,720000.0
2572,2016-10-12,1286000.0
2573,2016-10-12,1655000.0
2574,2016-10-12,1181000.0
2575,2016-10-12,1600000.0
2576,2017-11-03,2875000.0
2577,2016-12-06,990000.0
2578,2016-05-14,1950000.0
2579,2016-05-14,3400000.0
2580,2016-05-14,1785000.0
2581,2016-10-15,1315000.0
2582,2016-10-15,1210000.0
2583,2016-04-16,1275000.0
2584,2016-04-16,1141000.0
2585,2017-03-18,1255000.0
2586,2017-03-18,1700000.0
2587,2017-03-18,1290000.0
2588,2017-03-18,750000.0
2589,2017-03-18,674000.0
2590,2017-03-18,675000.0
2591,2017-03-18,1700000.0
2592,2016-06-18,875000.0
2593,2016-11-19,1080000.0
2594,2016-11-19,1851000.0
2595,2016-11-19,1222500.0
2596,2016-11-19,330000.0
2597,2016-11-19,1232000.0
2598,2016-05-22,899000.0
2599,2016-04-23,2300000.0
2600,2016-04-23,937500.0
2601,2016-09-24,1710000.0
2602,2017-02-25,1600000.0
2603,2016-07-26,1300000.0
2604,2016-11-27,2300000.0
2605,2016-11-27,490000.0
2606,2016-11-27,1300000.0
2607,2016-11-27,1300000.0
2608,2016-11-27,2150000.0
2609,2016-05-28,775000.0
2610,2016-05-28,1581000.0
2611,2016-08-28,602000.0
2612,2016-08-28,650000.0
2613,2016-08-28,1283000.0
2614,2016-08-28,1450000.0
2615,2016-08-28,1325000.0
2616,2016-03-09,865500.0
2617,2016-03-12,365000.0
2618,2017-04-03,380000.0
2619,2017-04-03,425000.0
2620,2017-04-03,280000.0
2621,2016-08-10,870000.0
2622,2016-08-10,391000.0
2623,2016-08-10,715000.0
2624,2016-08-10,1130000.0
2625,2016-08-10,1110000.0
2626,2016-10-09,950000.0
2627,2016-10-09,918000.0
2628,2016-10-09,730000.0
2629,2016-10-12,360000.0
2630,2016-10-12,855000.0
2631,2016-12-11,860000.0
2632,2016-08-13,1012000.0
2633,2016-08-13,885000.0
2634,2016-08-13,1315000.0
2635,2016-05-14,1700000.0
2636,2016-10-15,1205000.0
2637,2016-10-15,395000.0
2638,2016-10-15,476000.0
2639,2016-04-16,250000.0
2640,2016-07-16,556000.0
2641,2017-03-18,845000.0
2642,2016-06-18,345000.0
2643,2016-06-18,1100000.0
2644,2016-05-22,957000.0
2645,2016-04-23,991000.0
2646,2016-09-24,850000.0
2647,2017-02-25,395000.0
2648,2016-07-26,350000.0
2649,2016-11-27,1115000.0
2650,2016-05-28,420500.0
2651,2016-03-09,585000.0
2652,2016-03-09,85000.0
2653,2016-03-12,1225000.0
2654,2016-03-12,431000.0
2655,2016-03-12,1003000.0
2656,2016-03-12,840000.0
2657,2016-03-12,1362000.0
2658,2016-03-12,977000.0
2659,2016-04-02,216000.0
2660,2017-04-03,876000.0
2661,2017-04-03,227000.0
2662,2017-04-03,841000.0
2663,2017-04-03,605000.0
2664,2017-04-03,305000.0
2665,2016-06-08,480000.0
2666,2016-06-08,357000.0
2667,2016-06-08,910000.0
2668,2016-07-05,291000.0
2669,2016-07-05,375000.0
2670,2016-07-05,752000.0
2671,2016-07-11,1155000.0
2672,2016-08-10,930000.0
2673,2016-08-10,490000.0
2674,2016-08-10,853000.0
2675,2016-08-10,1290000.0
2676,2016-08-10,480000.0
2677,2016-08-10,775000.0
2678,2016-10-12,900000.0
2679,2016-10-12,281000.0
2680,2016-10-12,1300000.0
2681,2016-10-12,714000.0
2682,2016-10-12,775000.0
2683,2017-11-02,950000.0
2684,2017-11-02,674000.0
2685,2016-12-06,760000.0
2686,2016-12-06,420000.0
2687,2016-12-11,560000.0
2688,2016-12-11,575000.0
2689,2016-08-13,1100000.0
2690,2016-08-13,932000.0
2691,2016-05-14,780000.0
2692,2016-10-15,295000.0
2693,2016-10-15,433000.0
2694,2016-10-15,410000.0
2695,2016-10-15,1170000.0
2696,2016-04-16,375000.0
2697,2016-04-16,615000.0
2698,2016-07-16,747000.0
2699,2016-07-16,275000.0
2700,2016-07-16,1045000.0
2701,2016-07-16,775000.0
2702,2016-07-16,571000.0
2703,2016-09-17,310000.0
2704,2016-09-17,305000.0
2705,2016-09-17,860500.0
2706,2017-03-18,820000.0
2707,2017-03-18,210000.0
2708,2017-03-18,875000.0
2709,2016-06-18,370000.0
2710,2016-06-18,711000.0
2711,2016-06-18,665000.0
2712,2016-11-19,690500.0
2713,2016-11-19,747000.0
2714,2016-05-22,858000.0
2715,2016-08-22,699000.0
2716,2016-08-22,835000.0
2717,2016-08-22,661000.0
2718,2016-08-22,757500.0
2719,2016-09-24,282000.0
2720,2016-09-24,699000.0
2721,2017-02-25,850000.0
2722,2017-02-25,315000.0
2723,2017-02-25,740000.0
2724,2017-02-25,360000.0
2725,2016-07-26,980000.0
2726,2016-06-27,561000.0
2727,2016-06-27,316000.0
2728,2016-06-27,800000.0
2729,2016-06-27,760000.0
2730,2016-06-27,735000.0
2731,2016-06-27,823000.0
2732,2016-11-27,1225000.0
2733,2016-11-27,296000.0
2734,2016-11-27,886500.0
2735,2016-05-28,767500.0
2736,2016-05-28,395000.0
2737,2016-05-28,815000.0
2738,2016-08-28,757000.0
2739,2016-08-28,1450000.0
2740,2016-07-30,745000.0
2741,2016-07-30,716000.0
2742,2016-03-09,1735000.0
2743,2016-03-09,1699000.0
2744,2016-03-09,3400000.0
2745,2016-03-09,3730000.0
2746,2016-03-12,1800000.0
2747,2016-03-12,1998000.0
2748,2017-04-03,671000.0
2749,2017-04-03,3110000.0
2750,2017-04-03,1780000.0
2751,2017-04-03,1425000.0
2752,2016-04-06,1530000.0
2753,2016-04-06,1900000.0
2754,2016-04-06,1500000.0
2755,2016-04-06,1360000.0
2756,2016-04-06,2175000.0
2757,2016-04-06,2325000.0
2758,2016-06-08,2538000.0
2759,2016-06-08,2300000.0
2760,2016-07-05,550000.0
2761,2016-07-05,1600000.0
2762,2016-07-05,2100000.0
2763,2016-07-05,2115000.0
2764,2016-07-05,1700000.0
2765,2016-07-05,3500000.0
2766,2016-07-05,1750000.0
2767,2016-07-11,967500.0
2768,2016-07-11,2077000.0
2769,2016-07-11,2850000.0
2770,2016-08-10,411000.0
2771,2016-08-10,1222000.0
2772,2016-08-10,1550000.0
2773,2016-10-09,1660000.0
2774,2016-10-09,2250000.0
2775,2016-10-09,1162000.0
2776,2016-10-09,2020000.0
2777,2016-10-09,845000.0
2778,2016-10-09,1510000.0
2779,2016-10-12,2010000.0
2780,2016-10-12,2975000.0
2781,2016-10-12,585000.0
2782,2016-10-12,1275000.0
2783,2016-10-12,452000.0
2784,2016-10-12,1625000.0
2785,2016-12-11,1800000.0
2786,2016-12-11,1820000.0
2787,2016-12-11,291000.0
2788,2016-12-11,710000.0
2789,2016-12-11,2376000.0
2790,2016-12-11,1020000.0
2791,2016-12-11,1456000.0
2792,2016-08-13,1875000.0
2793,2016-08-13,1430000.0
2794,2016-05-14,2300000.0
2795,2016-05-14,345000.0
2796,2016-05-14,2000000.0
2797,2016-05-14,1550000.0
2798,2016-05-14,1625000.0
2799,2016-05-14,480000.0
2800,2016-10-15,585000.0
2801,2016-10-15,1960000.0
2802,2016-10-15,1700000.0
2803,2016-10-15,680000.0
2804,2016-10-15,1220000.0
2805,2016-10-15,1375000.0
2806,2016-10-15,920000.0
2807,2016-07-16,382000.0
2808,2016-07-16,545000.0
2809,2016-07-16,1350000.0
2810,2016-07-16,1280000.0
2811,2016-09-17,1825000.0
2812,2016-09-17,2825000.0
2813,2016-09-17,2825000.0
2814,2016-09-17,1825000.0
2815,2017-03-18,328000.0
2816,2017-03-18,2016000.0
2817,2017-03-18,3085000.0
2818,2017-03-18,1710000.0
2819,2017-03-18,1770000.0
2820,2017-03-18,1765000.0
2821,2016-06-18,511000.0
2822,2016-06-18,2000000.0
2823,2016-06-18,1600000.0
2824,2016-06-18,1880000.0
2825,2016-11-19,2352500.0
2826,2016-11-19,3860000.0
2827,2016-11-19,2625000.0
2828,2016-11-19,856500.0
2829,2016-05-22,1650000.0
2830,2016-08-22,600000.0
